site,trtUnit,treatment,scarified,speciesID,plantID,leaves_2010,grazed_2010,notes_2010,leaves_2011,grazed_2011,notes_2011
Pigeon Butte,32,MM,n,LUOR,70,,,,6,n,
Pigeon Butte,32,MM,n,LUOR,71,,,,5,n,
Pigeon Butte,35,MBG,y,LUOR,1,2,y,,14,n,
Pigeon Butte,35,MBG,y,LUOR,2,2,n,,,,
Pigeon Butte,35,MBG,y,LUOR,3,3,n,,7,n,
Pigeon Butte,35,MBG,y,LUOR,4,8,n,,20,n,
Pigeon Butte,35,MBG,n,LUOR,5,4,n,,,,
Pigeon Butte,35,MBG,n,LUOR,6,3,n,,,,
Pigeon Butte,35,MBG,n,LUOR,7,4,n,,,,
Pigeon Butte,35,MBG,n,LUOR,8,3,n,,,,
Pigeon Butte,35,MBG,n,LUOR,9,3,n,,,,
Pigeon Butte,35,MBG,n,LUOR,10,3,n,,,,
Pigeon Butte,35,MBG,n,LUOR,11,3,n,,,,
Pigeon Butte,35,MBG,n,LUOR,12,6,n,,,,
Pigeon Butte,35,MBG,n,LUOR,13,4,n,,12,n,
Pigeon Butte,35,MBG,n,LUOR,14,3,n,,,,
Pigeon Butte,35,MBG,n,LUOR,15,3,n,,5,n,
Pigeon Butte,35,MBG,n,LUOR,16,4,n,,,,
Pigeon Butte,35,MBG,n,LUOR,17,2,n,,,,
Pigeon Butte,35,MBG,n,LUOR,18,4,n,,,,
Pigeon Butte,35,MBG,n,LUOR,19,2,n,,,,
Pigeon Butte,35,MBG,n,LUOR,20,1,y,,,,
Pigeon Butte,35,MBG,n,LUOR,21,4,n,,8,n,
Pigeon Butte,35,MBG,n,LUOR,22,3,n,,,,
Pigeon Butte,35,MBG,n,LUOR,23,2,n,,,,
Pigeon Butte,35,MBG,n,LUOR,24,3,n,,,,
Pigeon Butte,35,MBG,y,LUOR,25,4,y,,,,
Pigeon Butte,35,MBG,n,LUOR,26,,,,12,n,
Pigeon Butte,39,SBG,n,LUOR,1,3,n,,,,
Pigeon Butte,39,SBG,n,LUOR,2,4,n,,8,n,
Pigeon Butte,39,SBG,n,LUOR,3,4,n,,,,
Pigeon Butte,39,SBG,n,LUOR,4,3,n,,2,n,
Pigeon Butte,39,SBG,n,LUOR,5,2,n,,2,n,
Pigeon Butte,39,SBG,n,LUOR,6,4,n,,,,
Pigeon Butte,39,SBG,n,LUOR,7,3,n,,3,n,
Pigeon Butte,39,SBG,n,LUOR,8,3,n,,9,n,
Pigeon Butte,39,SBG,n,LUOR,9,3,n,,8,n,
Pigeon Butte,39,SBG,n,LUOR,10,4,n,,3,n,
Pigeon Butte,39,SBG,n,LUOR,11,3,n,,2,n,
Pigeon Butte,39,SBG,n,LUOR,12,4,n,,5,n,
Pigeon Butte,39,SBG,n,LUOR,13,4,n,,,,
Pigeon Butte,39,SBG,n,LUOR,14,3,n,,2,n,
Pigeon Butte,39,SBG,n,LUOR,15,4,n,,3,n,
Pigeon Butte,39,SBG,n,LUOR,16,2,n,,3,n,
Pigeon Butte,39,SBG,n,LUOR,17,0,n,,3,n,
Pigeon Butte,39,SBG,n,LUOR,18,2,n,,,,
Pigeon Butte,39,SBG,n,LUOR,19,3,n,,,,
Pigeon Butte,39,SBG,n,LUOR,20,4,n,,,,
Pigeon Butte,39,SBG,n,LUOR,21,2,n,,5,n,
Pigeon Butte,39,SBG,n,LUOR,22,3,n,,,,
Pigeon Butte,39,SBG,n,LUOR,23,4,n,,4,n,
Pigeon Butte,39,SBG,n,LUOR,24,4,n,,3,n,
Pigeon Butte,39,SBG,n,LUOR,25,2,n,,,,
Pigeon Butte,39,SBG,n,LUOR,26,3,n,,,,
Pigeon Butte,39,SBG,n,LUOR,27,2,n,,,,
Pigeon Butte,39,SBG,n,LUOR,28,3,n,,2,n,
Pigeon Butte,39,SBG,n,LUOR,29,2,n,,,,
Pigeon Butte,39,SBG,n,LUOR,30,3,n,,,,
Pigeon Butte,39,SBG,n,LUOR,31,3,n,,3,n,
Pigeon Butte,39,SBG,n,LUOR,32,1,y,,,,
Pigeon Butte,39,SBG,n,LUOR,33,3,n,,,,
Pigeon Butte,39,SBG,n,LUOR,34,3,n,,,,
Pigeon Butte,39,SBG,n,LUOR,35,2,y,,3,n,
Pigeon Butte,39,SBG,n,LUOR,36,3,n,,4,n,
Pigeon Butte,39,SBG,n,LUOR,37,3,n,,3,n,
Pigeon Butte,39,SBG,n,LUOR,38,3,n,,3,n,
Pigeon Butte,39,SBG,n,LUOR,39,3,n,,5,n,
Pigeon Butte,39,SBG,n,LUOR,40,4,n,,3,n,
Pigeon Butte,39,SBG,n,LUOR,41,3,n,,,,
Pigeon Butte,39,SBG,n,LUOR,42,3,n,,5,n,
Pigeon Butte,39,SBG,n,LUOR,43,4,n,,,,
Pigeon Butte,39,SBG,n,LUOR,44,4,n,,,,
Pigeon Butte,39,SBG,n,LUOR,45,4,n,,3,n,
Pigeon Butte,39,SBG,n,LUOR,46,3,n,,4,n,
Pigeon Butte,39,SBG,n,LUOR,47,4,n,,4,y,
Pigeon Butte,39,SBG,n,LUOR,48,4,n,,,,
Pigeon Butte,39,SBG,n,LUOR,49,2,n,,2,y,
Pigeon Butte,39,SBG,y,LUOR,50,3,n,,3,n,
Pigeon Butte,39,SBG,y,LUOR,51,3,n,,4,n,
Pigeon Butte,39,SBG,y,LUOR,52,3,n,,2,n,
Pigeon Butte,39,SBG,y,LUOR,53,2,y,,,,
Pigeon Butte,39,SBG,y,LUOR,54,3,n,,2,n,
Pigeon Butte,39,SBG,y,LUOR,55,3,n,,3,n,
Pigeon Butte,39,SBG,y,LUOR,56,2,n,,3,n,
Pigeon Butte,39,SBG,y,LUOR,57,2,n,,2,y,
Pigeon Butte,39,SBG,y,LUOR,58,5,n,,3,n,
Pigeon Butte,39,SBG,y,LUOR,59,4,n,,,,
Pigeon Butte,39,SBG,y,LUOR,60,5,n,,3,n,
Pigeon Butte,39,SBG,y,LUOR,61,4,n,,,,
Pigeon Butte,39,SBG,y,LUOR,62,3,n,,7,n,
Pigeon Butte,39,SBG,y,LUOR,63,4,n,,,,
Pigeon Butte,39,SBG,y,LUOR,64,2,n,,,,
Pigeon Butte,39,SBG,y,LUOR,65,4,n,,,,
Pigeon Butte,39,SBG,y,LUOR,66,2,y,,6,n,
Pigeon Butte,39,SBG,y,LUOR,67,3,n,,2,n,
Pigeon Butte,39,SBG,y,LUOR,68,5,n,,,,
Pigeon Butte,39,SBG,y,LUOR,69,3,n,,5,n,
Pigeon Butte,39,SBG,y,LUOR,70,3,n,,2,n,
Pigeon Butte,39,SBG,y,LUOR,71,4,n,,5,n,
Pigeon Butte,39,SBG,y,LUOR,72,4,n,,,,
Pigeon Butte,39,SBG,y,LUOR,73,2,n,,3,n,
Pigeon Butte,39,SBG,y,LUOR,74,4,n,,,,
Pigeon Butte,39,SBG,y,LUOR,75,4,n,,,,
Pigeon Butte,39,SBG,y,LUOR,76,3,n,,2,n,
Pigeon Butte,39,SBG,y,LUOR,77,4,n,,3,y,
Pigeon Butte,39,SBG,y,LUOR,78,4,n,,4,n,
Pigeon Butte,39,SBG,y,LUOR,79,3,n,,,,
Pigeon Butte,39,SBG,n,LUOR,80,,,,2,n,
Pigeon Butte,39,SBG,n,LUOR,81,,,,2,n,
Pigeon Butte,39,SBG,y,LUOR,82,,,,5,n,
Pigeon Butte,39,SBG,y,LUOR,83,,,,3,n,
Pigeon Butte,39,SBG,y,LUOR,84,,,,1,n,
Pigeon Butte,39,SBG,n,LUOR,85,,,,2,n,
Pigeon Butte,42,MM,n,LUOR,1,2,y,,3,n,
Pigeon Butte,42,MM,n,LUOR,2,5,n,,,,
Pigeon Butte,42,MM,n,LUOR,4,4,y,,1,n,
Pigeon Butte,42,MM,n,LUOR,5,4,n,,3,y,
Pigeon Butte,42,MM,n,LUOR,6,4,n,,3,n,
Pigeon Butte,42,MM,n,LUOR,7,4,n,,,,
Pigeon Butte,42,MM,n,LUOR,8,2,n,,,,
Pigeon Butte,42,MM,n,LUOR,9,5,n,,4,n,
Pigeon Butte,42,MM,n,LUOR,10,3,n,,8,n,
Pigeon Butte,42,MM,n,LUOR,11,3,n,,,,
Pigeon Butte,42,MM,n,LUOR,12,2,n,,,,
Pigeon Butte,42,MM,n,LUOR,13,3,n,,3,n,
Pigeon Butte,42,MM,n,LUOR,14,3,n,,,,
Pigeon Butte,42,MM,n,LUOR,15,2,n,,,,
Pigeon Butte,42,MM,n,LUOR,16,3,n,,,,
Pigeon Butte,42,MM,n,LUOR,17,4,n,,,,
Pigeon Butte,42,MM,n,LUOR,18,4,y,,,,
Pigeon Butte,42,MM,n,LUOR,19,2,n,,,,
Pigeon Butte,42,MM,n,LUOR,20,4,n,,,,
Pigeon Butte,42,MM,n,LUOR,21,2,n,,,,
Pigeon Butte,42,MM,n,LUOR,22,4,y,,9,n,
Pigeon Butte,42,MM,n,LUOR,23,2,n,,5,n,
Pigeon Butte,42,MM,n,LUOR,24,4,n,,5,n,
Pigeon Butte,42,MM,n,LUOR,25,3,n,,,,
Pigeon Butte,42,MM,n,LUOR,26,4,n,,,,
Pigeon Butte,42,MM,y,LUOR,27,4,n,,4,n,
Pigeon Butte,42,MM,y,LUOR,28,2,n,,4,n,
Pigeon Butte,42,MM,y,LUOR,29,3,n,,,,
Pigeon Butte,42,MM,y,LUOR,30,3,n,,,,
Pigeon Butte,42,MM,n,LUOR,31,,,,3,n,
Pigeon Butte,42,MM,n,LUOR,32,,,,5,n,
Pigeon Butte,42,MM,n,LUOR,33,,,,7,n,
Pigeon Butte,42,MM,y,LUOR,34,,,,4,n,
Pigeon Butte,42,MM,n,LUOR,y,4,n,,3,n,
Pigeon Butte,43,SBG,y,LUOR,1,4,n,,3,y,
Pigeon Butte,43,SBG,y,LUOR,2,3,n,,2,n,
Pigeon Butte,43,SBG,y,LUOR,3,4,n,,5,n,
Pigeon Butte,43,SBG,y,LUOR,4,5,n,,3,n,
Pigeon Butte,43,SBG,y,LUOR,5,4,y,,,,
Pigeon Butte,43,SBG,y,LUOR,6,4,y,,9,n,
Pigeon Butte,43,SBG,y,LUOR,7,5,y,,,,
Pigeon Butte,43,SBG,y,LUOR,8,4,y,,4,n,
Pigeon Butte,43,SBG,y,LUOR,9,3,y,,4,y,
Pigeon Butte,43,SBG,y,LUOR,10,2,y,,5,n,
Pigeon Butte,43,SBG,y,LUOR,11,4,n,,,,
Pigeon Butte,43,SBG,y,LUOR,12,5,n,,3,y,
Pigeon Butte,43,SBG,y,LUOR,13,3,y,,8,n,
Pigeon Butte,43,SBG,y,LUOR,14,4,n,,,,
Pigeon Butte,43,SBG,y,LUOR,15,4,y,,,,
Pigeon Butte,43,SBG,y,LUOR,16,5,y,,,,
Pigeon Butte,43,SBG,y,LUOR,17,4,y,,9,n,
Pigeon Butte,43,SBG,y,LUOR,18,6,y,,,,
Pigeon Butte,43,SBG,y,LUOR,19,5,n,,,,
Pigeon Butte,43,SBG,y,LUOR,20,4,y,,,,
Pigeon Butte,43,SBG,y,LUOR,21,3,y,,,,
Pigeon Butte,43,SBG,y,LUOR,22,3,n,,,,
Pigeon Butte,43,SBG,y,LUOR,23,4,n,,,,
Pigeon Butte,43,SBG,y,LUOR,24,4,n,,,,
Pigeon Butte,43,SBG,y,LUOR,25,4,y,,,,
Pigeon Butte,43,SBG,,LUOR,26,4,n,middle,6,n,
Pigeon Butte,43,SBG,n,LUOR,27,3,n,,10,n,
Pigeon Butte,43,SBG,n,LUOR,28,3,n,,4,n,
Pigeon Butte,43,SBG,n,LUOR,29,4,n,,9,n,
Pigeon Butte,43,SBG,n,LUOR,30,3,y,,2,n,
Pigeon Butte,43,SBG,n,LUOR,31,4,y,,3,n,
Pigeon Butte,43,SBG,n,LUOR,32,3,y,,4,n,
Pigeon Butte,43,SBG,n,LUOR,33,2,n,,5,n,
Pigeon Butte,43,SBG,n,LUOR,34,2,y,,6,n,
Pigeon Butte,43,SBG,n,LUOR,35,2,n,,,,
Pigeon Butte,43,SBG,n,LUOR,36,2,y,,,,
Pigeon Butte,43,SBG,n,LUOR,37,2,y,,,,
Pigeon Butte,43,SBG,n,LUOR,38,4,n,,,,
Pigeon Butte,43,SBG,n,LUOR,39,2,y,,2,n,
Pigeon Butte,43,SBG,n,LUOR,40,3,n,,11,n,
Pigeon Butte,43,SBG,n,LUOR,41,3,n,,,,
Pigeon Butte,43,SBG,n,LUOR,42,2,y,,,,
Pigeon Butte,43,SBG,n,LUOR,43,3,y,,,,
Pigeon Butte,43,SBG,n,LUOR,44,4,n,,,,
Pigeon Butte,43,SBG,n,LUOR,45,3,n,,,,
Pigeon Butte,43,SBG,n,LUOR,46,2,n,,5,n,
Pigeon Butte,43,SBG,n,LUOR,47,3,n,,10,n,
Pigeon Butte,43,SBG,n,LUOR,48,1,y,,5,n,
Pigeon Butte,43,SBG,n,LUOR,49,1,y,,4,n,
Pigeon Butte,43,SBG,n,LUOR,50,1,y,,,,
Pigeon Butte,43,SBG,n,LUOR,51,3,n,,,,
Pigeon Butte,43,SBG,n,LUOR,52,1,y,,,,
Pigeon Butte,43,SBG,n,LUOR,53,2,n,,8,n,
Pigeon Butte,43,SBG,n,LUOR,54,2,y,,3,n,
Pigeon Butte,43,SBG,n,LUOR,55,2,n,,,,
Pigeon Butte,43,SBG,n,LUOR,56,1,y,,,,
Pigeon Butte,43,SBG,n,LUOR,57,2,y,,3,y,
Pigeon Butte,43,SBG,n,LUOR,58,1,y,,,,
Pigeon Butte,43,SBG,n,LUOR,59,2,n,,1,y,
Pigeon Butte,43,SBG,n,LUOR,60,3,y,,4,n,
Pigeon Butte,43,SBG,n,LUOR,61,1,y,,,,
Pigeon Butte,43,SBG,n,LUOR,62,3,n,,,,
Pigeon Butte,43,SBG,n,LUOR,63,3,n,,,,
Pigeon Butte,43,SBG,n,LUOR,64,2,y,,,,
Pigeon Butte,43,SBG,n,LUOR,65,2,n,,,,
Pigeon Butte,43,SBG,n,LUOR,66,2,y,,,,
Pigeon Butte,43,SBG,n,LUOR,67,2,n,,7,y,
Pigeon Butte,43,SBG,,LUOR,68,2,n,can't find,,,
Pigeon Butte,43,SBG,y,LUOR,69,3,n,,5,n,
Pigeon Butte,43,SBG,y,LUOR,70,4,n,,5,n,
Pigeon Butte,43,SBG,y,LUOR,71,3,n,,,,
Pigeon Butte,43,SBG,y,LUOR,72,3,n,,,,
Pigeon Butte,43,SBG,y,LUOR,73,4,n,,,,
Pigeon Butte,43,SBG,n,LUOR,74,4,n,,,,
Pigeon Butte,43,SBG,n,LUOR,75,2,n,,6,n,
Pigeon Butte,43,SBG,n,LUOR,76,4,y,,,,
Pigeon Butte,43,SBG,n,LUOR,77,6,y,,4,n,
Pigeon Butte,43,SBG,n,LUOR,78,1,n,,,,
Pigeon Butte,43,SBG,n,LUOR,79,3,n,,,,
Pigeon Butte,43,SBG,n,LUOR,80,3,n,,,,
Pigeon Butte,43,SBG,n,LUOR,81,,,,13,n,
Pigeon Butte,44,Control,y,LUOR,1,3,n,,,,
Pigeon Butte,44,Control,y,LUOR,2,4,n,,,,
Pigeon Butte,44,Control,y,LUOR,3,2,n,,,,
Pigeon Butte,44,Control,y,LUOR,4,3,n,,6,n,
Pigeon Butte,44,Control,y,LUOR,5,3,n,,,,
Pigeon Butte,44,Control,y,LUOR,6,2,n,,,,
Pigeon Butte,44,Control,y,LUOR,7,4,n,,5,n,
Pigeon Butte,44,Control,y,LUOR,8,4,n,,4,n,
Pigeon Butte,44,Control,y,LUOR,9,3,n,,3,n,
Pigeon Butte,44,Control,y,LUOR,10,3,n,,,,
Pigeon Butte,44,Control,y,LUOR,11,2,n,,,,
Pigeon Butte,44,Control,y,LUOR,12,3,n,,,,
Pigeon Butte,44,Control,y,LUOR,13,1,y,,3,n,
Pigeon Butte,44,Control,y,LUOR,14,4,n,,3,n,
Pigeon Butte,44,Control,y,LUOR,15,4,y,,,,
Pigeon Butte,44,Control,y,LUOR,16,1,y,,,,
Pigeon Butte,44,Control,y,LUOR,17,3,y,,3,n,
Pigeon Butte,44,Control,y,LUOR,18,2,y,,,,
Pigeon Butte,44,Control,n,LUOR,19,5,n,,,,
Pigeon Butte,44,Control,n,LUOR,20,3,n,,3,n,
Pigeon Butte,44,Control,n,LUOR,21,4,n,,,,
Pigeon Butte,44,Control,n,LUOR,22,4,n,,,,
Pigeon Butte,44,Control,n,LUOR,23,2,n,,3,n,
Pigeon Butte,44,Control,n,LUOR,24,2,y,,,,
Pigeon Butte,44,Control,n,LUOR,25,3,n,,4,n,
Pigeon Butte,44,Control,n,LUOR,26,3,n,,4,n,
Pigeon Butte,44,Control,n,LUOR,27,2,n,,8,n,
Pigeon Butte,44,Control,n,LUOR,28,3,n,,,,
Pigeon Butte,44,Control,n,LUOR,29,4,n,,,,
Pigeon Butte,44,Control,n,LUOR,30,4,n,,,,
Pigeon Butte,44,Control,n,LUOR,31,2,n,,,,
Pigeon Butte,44,Control,n,LUOR,32,3,n,,9,n,
Pigeon Butte,44,Control,n,LUOR,33,2,y,,,,
Pigeon Butte,44,Control,n,LUOR,34,3,n,,4,n,
Pigeon Butte,44,Control,n,LUOR,35,3,n,,,,
Pigeon Butte,44,Control,n,LUOR,36,3,n,,,,
Pigeon Butte,44,Control,n,LUOR,37,4,n,,4,n,
Pigeon Butte,44,Control,n,LUOR,38,2,n,,5,n,
Pigeon Butte,44,Control,n,LUOR,39,3,n,,,,
Pigeon Butte,44,Control,n,LUOR,40,4,n,,3,n,
Pigeon Butte,44,Control,n,LUOR,41,2,n,,3,n,
Pigeon Butte,44,Control,n,LUOR,42,2,n,,,,
Pigeon Butte,44,Control,n,LUOR,43,3,n,,,,
Pigeon Butte,44,Control,n,LUOR,44,2,n,,2,n,
Pigeon Butte,44,Control,n,LUOR,45,2,n,,3,n,
Pigeon Butte,44,Control,n,LUOR,46,3,n,,4,n,
Pigeon Butte,44,Control,n,LUOR,47,3,n,,,,
Pigeon Butte,44,Control,n,LUOR,48,2,n,,2,n,
Pigeon Butte,44,Control,n,LUOR,49,3,n,,4,n,
Pigeon Butte,44,Control,n,LUOR,50,3,n,,,,
Pigeon Butte,44,Control,n,LUOR,51,2,n,,,,
Pigeon Butte,44,Control,n,LUOR,52,4,n,,,,
Pigeon Butte,44,Control,n,LUOR,53,3,n,,,,
Pigeon Butte,44,Control,n,LUOR,54,1,n,,,,
Pigeon Butte,44,Control,n,LUOR,55,3,n,,,,
Pigeon Butte,44,Control,n,LUOR,56,4,n,,,,
Pigeon Butte,44,Control,n,LUOR,57,2,n,,,,
Pigeon Butte,44,Control,n,LUOR,58,3,y,,,,
Pigeon Butte,44,Control,n,LUOR,59,3,n,,,,
Pigeon Butte,44,Control,n,LUOR,60,3,n,,,,
Pigeon Butte,44,Control,n,LUOR,61,2,n,,3,n,
Pigeon Butte,44,Control,n,LUOR,62,2,y,,2,n,
Pigeon Butte,44,Control,n,LUOR,63,1,y,,,,
Pigeon Butte,44,Control,n,LUOR,64,1,y,,,,
Pigeon Butte,44,Control,n,LUOR,65,4,n,,6,n,
Pigeon Butte,44,Control,n,LUOR,66,4,n,,7,n,
Pigeon Butte,44,Control,n,LUOR,67,3,n,,,,
Pigeon Butte,44,Control,n,LUOR,68,,,,3,n,
Pigeon Butte,44,Control,n,LUOR,69,,,,3,n,
Pigeon Butte,45,MBG,y,LUOR,1,3,n,,4,n,
Pigeon Butte,45,MBG,y,LUOR,2,2,n,,5,n,
Pigeon Butte,45,MBG,n,LUOR,3,2,n,,,,
Pigeon Butte,45,MBG,n,LUOR,4,2,n,,,,
Pigeon Butte,45,MBG,n,LUOR,5,2,n,,,,
Pigeon Butte,45,MBG,n,LUOR,6,2,n,,,,
Pigeon Butte,45,MBG,n,LUOR,7,1,y,,,,
Pigeon Butte,45,MBG,n,LUOR,8,2,n,,,,
Pigeon Butte,45,MBG,n,LUOR,9,1,y,,,,
Pigeon Butte,45,MBG,n,LUOR,10,4,n,,,,
Pigeon Butte,45,MBG,n,LUOR,11,3,n,,,,
Pigeon Butte,45,MBG,y,LUOR,12,4,n,,,,
Pigeon Butte,45,MBG,y,LUOR,13,2,y,,,,
Pigeon Butte,45,MBG,n,LUOR,14,3,y,,2,n,
Pigeon Butte,45,MBG,n,LUOR,15,3,n,,,,
Pigeon Butte,45,MBG,y,LUOR,16,,,,1,n,
Pigeon Butte,45,MBG,n,LUOR,17,,,,6,n,
Pigeon Butte,45,MBG,n,LUOR,18,,,,3,n,
Pigeon Butte,45,MBG,n,LUOR,19,,,,4,n,
Pigeon Butte,45,MBG,n,LUOR,20,,,,2,n,
Pigeon Butte,46,SM,y,LUOR,1,2,n,,,,
Pigeon Butte,46,SM,y,LUOR,2,3,n,,,,
Pigeon Butte,46,SM,y,LUOR,3,4,n,,3,n,
Pigeon Butte,46,SM,y,LUOR,4,2,n,,,,
Pigeon Butte,46,SM,n,LUOR,5,4,n,,,,
Pigeon Butte,46,SM,n,LUOR,6,3,n,,,,
Pigeon Butte,46,SM,n,LUOR,7,3,n,,,,
Pigeon Butte,46,SM,n,LUOR,8,3,n,,,,
Pigeon Butte,46,SM,n,LUOR,9,2,n,,,,
Pigeon Butte,46,SM,n,LUOR,10,2,n,,,,
Pigeon Butte,46,SM,n,LUOR,11,5,n,,,,
Pigeon Butte,46,SM,n,LUOR,12,2,n,,,,
Pigeon Butte,46,SM,n,LUOR,13,2,y,,,,
Pigeon Butte,46,SM,n,LUOR,14,2,n,,,,
Pigeon Butte,46,SM,n,LUOR,15,2,n,,,,
Pigeon Butte,46,SM,n,LUOR,16,5,n,,,,
Pigeon Butte,46,SM,n,LUOR,17,5,n,,,,
Pigeon Butte,46,SM,n,LUOR,18,4,n,,,,
Pigeon Butte,46,SM,n,LUOR,19,3,n,,,,
Pigeon Butte,46,SM,n,LUOR,20,4,n,,,,
Pigeon Butte,46,SM,n,LUOR,21,2,n,,,,
Pigeon Butte,46,SM,n,LUOR,22,2,n,,,,
Pigeon Butte,46,SM,n,LUOR,23,4,n,,,,
Pigeon Butte,46,SM,n,LUOR,24,2,n,,,,
Pigeon Butte,46,SM,n,LUOR,25,3,n,,,,
Pigeon Butte,46,SM,n,LUOR,26,2,y,,,,
Pigeon Butte,46,SM,n,LUOR,27,2,y,,,,
Pigeon Butte,46,SM,n,LUOR,28,0,n,,,,
Pigeon Butte,46,SM,n,LUOR,29,,,,4,n,
Bellfountain,3,Control,n,SIMAV,1,2,n,,3,n,
Bellfountain,3,Control,n,SIMAV,2,0,n,,,,
Bellfountain,3,Control,n,SIMAV,3,1,n,,,,
Bellfountain,3,Control,n,SIMAV,4,2,n,,,,
Bellfountain,3,Control,y,SIMAV,5,1,n,,2,n,
Bellfountain,3,Control,n,SIMAV,6,0,n,,,,
Bellfountain,3,Control,y,SIMAV,7,2,n,,3,n,
Bellfountain,3,Control,n,SIMAV,8,3,n,,,,
Bellfountain,3,Control,n,SIMAV,9,2,n,,,,
Bellfountain,3,Control,y,SIMAV,10,,,,4,n,
Bellfountain,3,Control,n,SIMAV,11,,,,5,n,
Bellfountain,3,Control,n,SIMAV,12,,,,12,n,
Bellfountain,6,SM,y,SIMAV,1,1,n,,,,
Bellfountain,6,SM,y,SIMAV,2,1,n,,2,n,
Bellfountain,6,SM,y,SIMAV,3,1,n,,,,
Bellfountain,6,SM,y,SIMAV,4,1,y,,,,
Bellfountain,6,SM,y,SIMAV,5,1,n,,,,
Bellfountain,6,SM,y,SIMAV,6,1,n,,,,
Bellfountain,6,SM,y,SIMAV,7,1,n,,2,n,
Bellfountain,6,SM,n,SIMAV,8,1,n,,,,
Bellfountain,6,SM,n,SIMAV,9,0,n,,2,n,
Bellfountain,6,SM,y,SIMAV,10,1,n,,2,n,
Bellfountain,6,SM,y,SIMAV,11,0,n,,,,
Bellfountain,6,SM,y,SIMAV,12,2,n,,,,
Bellfountain,6,SM,y,SIMAV,13,1,n,,2,n,
Bellfountain,6,SM,y,SIMAV,14,2,n,,,,
Bellfountain,6,SM,y,SIMAV,15,1,n,,,,
Bellfountain,6,SM,n,SIMAV,16,1,n,,,,
Bellfountain,6,SM,n,SIMAV,17,1,n,,4,n,
Bellfountain,6,SM,n,SIMAV,18,2,n,,,,
Bellfountain,6,SM,n,SIMAV,19,1,n,,,,
Bellfountain,6,SM,n,SIMAV,20,2,n,,,,
Bellfountain,6,SM,n,SIMAV,21,1,n,,,,
Bellfountain,6,SM,n,SIMAV,22,2,n,,,,
Bellfountain,6,SM,n,SIMAV,23,2,n,,,,
Bellfountain,6,SM,n,SIMAV,24,1,n,,2,n,
Bellfountain,6,SM,n,SIMAV,25,1,n,,,,
Bellfountain,6,SM,n,SIMAV,26,,,,2,n,
Bellfountain,6,SM,n,SIMAV,27,,,,1,n,
Bellfountain,8,MBG,n,SIMAV,1,2,n,,,,
Bellfountain,8,MBG,n,SIMAV,2,1,n,,3,n,
Bellfountain,8,MBG,y,SIMAV,3,1,n,,3,n,
Bellfountain,8,MBG,y,SIMAV,4,1,y,,5,n,
Bellfountain,8,MBG,n,SIMAV,5,2,n,,,,
Bellfountain,8,MBG,n,SIMAV,6,2,n,,,,
Bellfountain,8,MBG,y,SIMAV,7,2,n,,,,
Bellfountain,8,MBG,y,SIMAV,8,2,n,,,,
Bellfountain,8,MBG,y,SIMAV,9,1,n,,,,
Bellfountain,8,MBG,y,SIMAV,10,,,,2,n,new germ\
Bellfountain,8,MBG,n,SIMAV,11,,,,1,n,seedling
Bellfountain,10,MBG,n,SIMAV,1,1,n,,,,
Bellfountain,10,MBG,n,SIMAV,2,1,n,,,,
Bellfountain,10,MBG,n,SIMAV,3,1,y,,,,
Bellfountain,10,MBG,n,SIMAV,4,1,n,,,,
Bellfountain,10,MBG,n,SIMAV,5,1,n,,,,
Bellfountain,10,MBG,n,SIMAV,6,1,n,,,,
Bellfountain,10,MBG,y,SIMAV,7,1,n,,,,
Bellfountain,10,MBG,y,SIMAV,8,1,n,,,,
Bellfountain,10,MBG,y,SIMAV,9,1,n,,,,
Bellfountain,10,MBG,y,SIMAV,10,1,n,,,,
Bellfountain,10,MBG,y,SIMAV,11,2,n,,,,
Bellfountain,10,MBG,y,SIMAV,12,1,n,,,,
Bellfountain,10,MBG,y,SIMAV,13,1,n,,,,
Bellfountain,10,MBG,y,SIMAV,14,2,n,,3,n,
Bellfountain,10,MBG,n,SIMAV,15,0,n,,,,
Bellfountain,10,MBG,n,SIMAV,16,1,n,,,,
Bellfountain,10,MBG,n,SIMAV,17,3,n,,,,
Bellfountain,10,MBG,n,SIMAV,18,3,n,,,,
Bellfountain,10,MBG,n,SIMAV,19,2,n,,,,
Bellfountain,10,MBG,n,SIMAV,20,0,n,,,,
Bellfountain,10,MBG,n,SIMAV,21,2,n,,,,
Bellfountain,10,MBG,n,SIMAV,22,2,n,,,,
Bellfountain,10,MBG,n,SIMAV,23,2,n,,4,n,
Bellfountain,10,MBG,y,SIMAV,24,1,n,,5,n,
Bellfountain,10,MBG,y,SIMAV,25,1,n,,,,
Bellfountain,10,MBG,y,SIMAV,26,1,n,,3,n,
Bellfountain,10,MBG,y,SIMAV,27,3,n,,2,n,
Bellfountain,10,MBG,y,SIMAV,28,2,n,,3,n,
Bellfountain,10,MBG,y,SIMAV,29,,,,,,
Bellfountain,10,MBG,n,SIMAV,30,,,,6,n,
Bellfountain,10,MBG,y,SIMAV,31,,,,3,n,
Bellfountain,10,MBG,y,SIMAV,32,,,,3,n,
Bellfountain,10,MBG,y,SIMAV,33,,,,3,n,
Bellfountain,10,MBG,y,SIMAV,34,,,,2,n,
Bellfountain,10,MBG,y,SIMAV,35,,,,3,n,
Bellfountain,10,MBG,y,SIMAV,36,,,,2,n,
Bellfountain,12,MM,y,SIMAV,1,1,n,,3,n,
